MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023Oct12 17:24:20 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1697047560,           2023-10-11 18:06:00,           2023-10-11 14:06:00,      3.480000,     18.840000,      2.792940,     1188.000000,      131.000000,      371.000000
                1697047860,           2023-10-11 18:11:00,           2023-10-11 14:11:00,      3.480000,     18.840000,      2.806730,     1184.000000,      131.000000,      376.000000
                1697048160,           2023-10-11 18:16:00,           2023-10-11 14:16:00,      3.480000,     18.849000,      2.638480,     1183.000000,      131.000000,      376.000000
                1697048460,           2023-10-11 18:21:00,           2023-10-11 14:21:00,      3.480000,     18.882000,      2.619180,     1184.000000,      131.000000,      376.000000
                1697048760,           2023-10-11 18:26:00,           2023-10-11 14:26:00,      3.480000,     18.975000,      2.842590,     1185.000000,      132.000000,      372.000000
                1697049060,           2023-10-11 18:31:00,           2023-10-11 14:31:00,      3.480000,     19.194000,      2.765360,     1180.000000,      131.000000,      387.000000
                1697049360,           2023-10-11 18:36:00,           2023-10-11 14:36:00,      3.480000,     19.430000,      2.663310,     1176.000000,      128.000000,      387.000000
                1697049660,           2023-10-11 18:41:00,           2023-10-11 14:41:00,      3.480000,     19.615000,      2.588830,     1223.000000,      136.000000,      304.000000
                1697049960,           2023-10-11 18:46:00,           2023-10-11 14:46:00,      3.480000,     19.758000,      2.624690,     1191.000000,      134.000000,      368.000000
                1697050260,           2023-10-11 18:51:00,           2023-10-11 14:51:00,      3.480000,     19.892000,      2.420590,     1177.000000,      128.000000,      388.000000
                1697050560,           2023-10-11 18:56:00,           2023-10-11 14:56:00,      3.480000,     19.977000,      2.089600,     1167.000000,      124.000000,      396.000000
                1697050860,           2023-10-11 19:01:00,           2023-10-11 15:01:00,      3.480000,     20.027000,      2.732260,     1171.000000,      121.000000,      392.000000
