datetime,pressure_kpa,depth_m
10/26/23 13:35,102.379,-0.008
10/26/23 13:40,102.379,-0.006
10/26/23 13:45,102.379,-0.006
10/26/23 13:50,102.363,-0.008
10/26/23 13:55,102.367,-0.007
10/26/23 14:00,102.352,-0.007
10/26/23 14:05,102.352,-0.008
10/26/23 14:10,102.32,-0.008
10/26/23 14:15,102.336,-0.008
10/26/23 14:20,102.336,-0.006
10/26/23 14:25,102.32,-0.008
10/26/23 14:30,102.32,-0.008
10/26/23 14:35,102.305,-0.011
10/26/23 14:40,102.305,-0.009
10/26/23 14:45,102.32,-0.008
10/26/23 14:50,102.305,-0.009
10/26/23 14:55,102.307,-0.009
10/26/23 15:00,102.321,-0.006
10/26/23 15:05,102.297,-0.011
10/26/23 15:10,102.281,-0.011
10/26/23 15:15,102.277,-0.011
10/26/23 15:20,102.272,-0.01
10/26/23 15:25,102.257,-0.01
10/26/23 15:30,102.272,-0.008
10/26/23 15:35,102.257,-0.01
10/26/23 15:40,102.241,-0.01
10/26/23 15:45,102.257,-0.008
10/26/23 15:50,102.261,-0.008
10/26/23 15:55,102.25,-0.009
10/26/23 16:00,102.254,-0.008
