MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023May25 14:08:52 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1684858860,           2023-05-23 16:21:00,           2023-05-23 12:21:00,      3.490000,     23.854000,    434.167980,     1222.000000,       54.000000,       72.000000
                1684859160,           2023-05-23 16:26:00,           2023-05-23 12:26:00,      3.480000,     23.888000,    446.885980,     1224.000000,       56.000000,       72.000000
                1684859460,           2023-05-23 16:31:00,           2023-05-23 12:31:00,      3.480000,     23.929000,    324.375560,     1200.000000,       48.000000,      124.000000
                1684859760,           2023-05-23 16:36:00,           2023-05-23 12:36:00,      3.480000,     23.963000,    247.488320,     1208.000000,       51.000000,      112.000000
                1684860060,           2023-05-23 16:41:00,           2023-05-23 12:41:00,      3.480000,     24.005000,    340.259960,     1219.000000,       56.000000,       88.000000
                1684860360,           2023-05-23 16:46:00,           2023-05-23 12:46:00,      3.480000,     24.021000,    203.293880,     1169.000000,       38.000000,      160.000000
                1684860660,           2023-05-23 16:51:00,           2023-05-23 12:51:00,      3.480000,     24.063000,    146.331790,     1137.000000,       30.000000,      172.000000
                1684860960,           2023-05-23 16:56:00,           2023-05-23 12:56:00,      3.480000,     24.080000,    173.204810,     1238.000000,       44.000000,       44.000000
                1684861260,           2023-05-23 17:01:00,           2023-05-23 13:01:00,      3.480000,     24.105000,     92.417490,     1144.000000,       30.000000,      172.000000
                1684861560,           2023-05-23 17:06:00,           2023-05-23 13:06:00,      3.480000,     24.130000,    265.579270,     1137.000000,       30.000000,      168.000000
                1684861860,           2023-05-23 17:11:00,           2023-05-23 13:11:00,      3.480000,     24.171000,    162.453390,     1136.000000,       28.000000,      172.000000
                1684862160,           2023-05-23 17:16:00,           2023-05-23 13:16:00,      3.480000,     24.230000,    177.022140,     1235.000000,       48.000000,       48.000000
                1684862460,           2023-05-23 17:21:00,           2023-05-23 13:21:00,      3.480000,     24.263000,    209.588060,     1231.000000,       48.000000,       56.000000
                1684862760,           2023-05-23 17:26:00,           2023-05-23 13:26:00,      3.480000,     24.246000,    200.916320,     1153.000000,       32.000000,      167.000000
                1684863060,           2023-05-23 17:31:00,           2023-05-23 13:31:00,      3.480000,     24.196000,    226.807430,     1232.000000,       48.000000,       56.000000
                1684863360,           2023-05-23 17:36:00,           2023-05-23 13:36:00,      3.480000,     24.138000,     96.968500,     1139.000000,       28.000000,      174.000000
                1684863660,           2023-05-23 17:41:00,           2023-05-23 13:41:00,      3.480000,     24.105000,    107.041400,     1183.000000,       39.000000,      152.000000
                1684863960,           2023-05-23 17:46:00,           2023-05-23 13:46:00,      3.480000,     23.996000,     50.473730,     1182.000000,       40.000000,      150.000000
                1684864260,           2023-05-23 17:51:00,           2023-05-23 13:51:00,      3.480000,     23.838000,    142.337930,     1200.000000,       48.000000,      124.000000
                1684864560,           2023-05-23 17:56:00,           2023-05-23 13:56:00,      3.480000,     23.788000,    151.646810,     1228.000000,       48.000000,       64.000000
                1684864860,           2023-05-23 18:01:00,           2023-05-23 14:01:00,      3.480000,     23.829000,    135.886530,     1212.000000,       48.000000,      104.000000
                1684865160,           2023-05-23 18:06:00,           2023-05-23 14:06:00,      3.480000,     23.712000,    123.841520,     1240.000000,       40.000000,       35.000000
                1684865460,           2023-05-23 18:11:00,           2023-05-23 14:11:00,      3.480000,     23.579000,    168.069060,     1232.000000,       48.000000,       56.000000
                1684865760,           2023-05-23 18:16:00,           2023-05-23 14:16:00,      3.480000,     23.487000,    149.203060,     1235.000000,       44.000000,       40.000000
                1684866060,           2023-05-23 18:21:00,           2023-05-23 14:21:00,      3.480000,     23.437000,    131.873370,     1142.000000,       30.000000,      168.000000
                1684866360,           2023-05-23 18:26:00,           2023-05-23 14:26:00,      3.480000,     23.429000,    134.664650,     1136.000000,       28.000000,      168.000000
                1684866660,           2023-05-23 18:31:00,           2023-05-23 14:31:00,      3.480000,     23.420000,    127.443720,     1136.000000,       28.000000,      168.000000
                1684866960,           2023-05-23 18:36:00,           2023-05-23 14:36:00,      3.480000,     23.403000,    120.482050,     1136.000000,       28.000000,      167.000000
                1684867260,           2023-05-23 18:41:00,           2023-05-23 14:41:00,      3.480000,     23.387000,    116.077230,     1145.000000,       28.000000,      168.000000
                1684867560,           2023-05-23 18:46:00,           2023-05-23 14:46:00,      3.480000,     23.387000,    120.068320,     1144.000000,       31.000000,      168.000000
                1684867860,           2023-05-23 18:51:00,           2023-05-23 14:51:00,      3.480000,     23.387000,    114.888450,     1136.000000,       28.000000,      167.000000
                1684868160,           2023-05-23 18:56:00,           2023-05-23 14:56:00,      3.480000,     23.370000,    114.607110,     1144.000000,       31.000000,      166.000000
                1684868460,           2023-05-23 19:01:00,           2023-05-23 15:01:00,      3.480000,     23.370000,    111.101460,     1153.000000,       30.000000,      167.000000
                1684868760,           2023-05-23 19:06:00,           2023-05-23 15:06:00,      3.480000,     23.387000,    112.182670,     1144.000000,       30.000000,      167.000000
                1684869060,           2023-05-23 19:11:00,           2023-05-23 15:11:00,      3.480000,     23.395000,    103.852940,     1139.000000,       28.000000,      172.000000
                1684869360,           2023-05-23 19:16:00,           2023-05-23 15:16:00,      3.480000,     23.403000,     90.006840,     1240.000000,       40.000000,       31.000000
                1684869660,           2023-05-23 19:21:00,           2023-05-23 15:21:00,      3.480000,     23.412000,     57.225780,     1240.000000,       36.000000,       28.000000
                1684869960,           2023-05-23 19:26:00,           2023-05-23 15:26:00,      3.480000,     23.429000,     85.894380,     1144.000000,       30.000000,      167.000000
                1684870260,           2023-05-23 19:31:00,           2023-05-23 15:31:00,      3.480000,     23.437000,     91.032880,     1167.000000,       35.000000,      159.000000
                1684870560,           2023-05-23 19:36:00,           2023-05-23 15:36:00,      3.480000,     23.462000,     90.801190,     1239.000000,       40.000000,       25.000000
                1684870860,           2023-05-23 19:41:00,           2023-05-23 15:41:00,      3.470000,     23.487000,     70.437490,     1238.000000,       40.000000,       36.000000
                1684871160,           2023-05-23 19:46:00,           2023-05-23 15:46:00,      3.470000,     23.520000,     90.621910,     1244.000000,       39.000000,       35.000000
                1684871460,           2023-05-23 19:51:00,           2023-05-23 15:51:00,      3.470000,     23.529000,     73.261880,     1240.000000,       39.000000,       24.000000
                1684871760,           2023-05-23 19:56:00,           2023-05-23 15:56:00,      3.470000,     23.570000,     71.736600,     1231.000000,       46.000000,       54.000000
                1684872060,           2023-05-23 20:01:00,           2023-05-23 16:01:00,      3.470000,     23.637000,     59.082040,     1235.000000,       41.000000,       48.000000
                1684872360,           2023-05-23 20:06:00,           2023-05-23 16:06:00,      3.470000,     23.729000,     72.313060,     1220.000000,       52.000000,       76.000000
                1684872660,           2023-05-23 20:11:00,           2023-05-23 16:11:00,      3.470000,     23.854000,     61.114820,     1214.000000,       49.000000,       99.000000
                1684872960,           2023-05-23 20:16:00,           2023-05-23 16:16:00,      3.470000,     23.996000,     54.037310,     1190.000000,       40.000000,      136.000000
                1684873260,           2023-05-23 20:21:00,           2023-05-23 16:21:00,      3.470000,     24.146000,     46.430230,     1139.000000,       24.000000,      168.000000
                1684873560,           2023-05-23 20:26:00,           2023-05-23 16:26:00,      3.470000,     24.288000,     32.051800,     1232.000000,       46.000000,       51.000000
                1684873860,           2023-05-23 20:31:00,           2023-05-23 16:31:00,      3.470000,     24.422000,     32.206250,     1232.000000,       48.000000,       54.000000
                1684874160,           2023-05-23 20:36:00,           2023-05-23 16:36:00,      3.470000,     24.555000,     31.141590,     1232.000000,       44.000000,       52.000000
                1684874460,           2023-05-23 20:41:00,           2023-05-23 16:41:00,      3.470000,     24.680000,     25.388010,     1231.000000,       44.000000,       52.000000
                1684874760,           2023-05-23 20:46:00,           2023-05-23 16:46:00,      3.470000,     24.630000,     31.822870,     1231.000000,       48.000000,       54.000000
                1684875060,           2023-05-23 20:51:00,           2023-05-23 16:51:00,      3.470000,     24.513000,     18.037440,     1231.000000,       44.000000,       52.000000
                1684875360,           2023-05-23 20:56:00,           2023-05-23 16:56:00,      3.470000,     24.363000,     20.773570,     1137.000000,       28.000000,      167.000000
                1684875660,           2023-05-23 21:01:00,           2023-05-23 17:01:00,      3.470000,     24.255000,     20.638420,     1161.000000,       32.000000,      160.000000
                1684875960,           2023-05-23 21:06:00,           2023-05-23 17:06:00,      3.470000,     24.188000,     21.766510,     1201.000000,       48.000000,      115.000000
                1684876260,           2023-05-23 21:11:00,           2023-05-23 17:11:00,      3.470000,     24.146000,     22.508470,     1192.000000,       44.000000,      134.000000
                1684876560,           2023-05-23 21:16:00,           2023-05-23 17:16:00,      3.470000,     24.130000,     22.036820,     1183.000000,       38.000000,      144.000000
                1684876860,           2023-05-23 21:21:00,           2023-05-23 17:21:00,      3.470000,     24.130000,     27.238760,     1180.000000,       38.000000,      148.000000
                1684877160,           2023-05-23 21:26:00,           2023-05-23 17:26:00,      3.470000,     24.121000,     29.594250,     1184.000000,       39.000000,      143.000000
                1684877460,           2023-05-23 21:31:00,           2023-05-23 17:31:00,      3.470000,     24.088000,     20.271580,     1187.000000,       40.000000,      140.000000
                1684877760,           2023-05-23 21:36:00,           2023-05-23 17:36:00,      3.470000,     24.046000,     19.551690,     1190.000000,       39.000000,      136.000000
                1684878060,           2023-05-23 21:41:00,           2023-05-23 17:41:00,      3.470000,     23.988000,     25.255620,     1233.000000,       44.000000,       48.000000
                1684878360,           2023-05-23 21:46:00,           2023-05-23 17:46:00,      3.470000,     23.938000,     12.904460,     1219.000000,       50.000000,       78.000000
                1684878660,           2023-05-23 21:51:00,           2023-05-23 17:51:00,      3.470000,     23.888000,     14.970340,     1217.000000,       51.000000,       83.000000
                1684878960,           2023-05-23 21:56:00,           2023-05-23 17:56:00,      3.470000,     23.863000,     18.409800,     1223.000000,       51.000000,       65.000000
                1684879260,           2023-05-23 22:01:00,           2023-05-23 18:01:00,      3.470000,     23.813000,     19.706150,     1232.000000,       48.000000,       56.000000
                1684879560,           2023-05-23 22:06:00,           2023-05-23 18:06:00,      3.470000,     23.779000,     22.704300,     1231.000000,       48.000000,       48.000000
                1684879860,           2023-05-23 22:11:00,           2023-05-23 18:11:00,      3.470000,     23.737000,     16.410110,     1231.000000,       44.000000,       49.000000
                1684880160,           2023-05-23 22:16:00,           2023-05-23 18:16:00,      3.470000,     23.696000,     15.510940,     1230.000000,       48.000000,       56.000000
                1684880460,           2023-05-23 22:21:00,           2023-05-23 18:21:00,      3.470000,     23.662000,     17.254120,     1232.000000,       44.000000,       48.000000
                1684880760,           2023-05-23 22:26:00,           2023-05-23 18:26:00,      3.470000,     23.604000,     11.853590,     1233.000000,       44.000000,       48.000000
                1684881060,           2023-05-23 22:31:00,           2023-05-23 18:31:00,      3.470000,     23.570000,     17.825060,     1132.000000,       24.000000,      167.000000
                1684881360,           2023-05-23 22:36:00,           2023-05-23 18:36:00,      3.470000,     23.545000,     16.583880,     1235.000000,       48.000000,       48.000000
                1684881660,           2023-05-23 22:41:00,           2023-05-23 18:41:00,      3.470000,     23.512000,     17.038980,     1167.000000,       32.000000,      156.000000
